HuggingFaceID,Architecture,System,Backend,Version,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,sglang,0.5.10,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/sglang/0.5.10","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,220,55,PERF_DATA_MISSING=220,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,sglang,0.5.12,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=220; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: perf database error: no DSA module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/sglang/0.5.12/msa_context_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",,220,55,PERF_DATA_MISSING=220,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,sglang,0.5.14,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=220; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: perf database error: no DSA module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/sglang/0.5.14/msa_context_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",,220,55,PERF_DATA_MISSING=220,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,220,55,PASS=220,"decode_end=21221.503180, decode_start=83.174516, mixed=325.359483, prefill=297.320729",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,sglang,0.5.6.post2,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/sglang/0.5.6.post2","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.6.post2"" --forward-model op_level --max-workers 8",,220,55,PERF_DATA_MISSING=220,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,sglang,0.5.9,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/sglang/0.5.9","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,220,55,PERF_DATA_MISSING=220,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,trtllm,1.2.0rc5,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/trtllm/1.2.0rc5","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.2.0rc5"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,trtllm,1.3.0rc10,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/trtllm/1.3.0rc10","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,trtllm,1.3.0rc15,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/trtllm/1.3.0rc15","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,trtllm,1.3.0rc20,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: perf database error: no DSA module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/trtllm/1.3.0rc20/msa_context_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=24891.763492, decode_start=96.461673, mixed=305.676210, prefill=279.310093",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,vllm,0.14.0,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/vllm/0.14.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,vllm,0.19.0,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""bfloat16"", distribution: ""power_law_1.01"", topk: 4, num_experts: 128, hidden_size: 6144, inter_size: 3072, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/vllm/0.19.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,vllm,0.22.0,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: perf database error: no DSA module rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/h100_sxm/vllm/0.22.0/msa_context_module_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,h100_sxm,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""h100_sxm"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=19850.110288, decode_start=77.657926, mixed=251.903435, prefill=243.180553",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=374.690988, decode_start=1.444016, mixed=3.088652, prefill=2.602392",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=381.517727, decode_start=1.467190, mixed=3.061194, prefill=2.675399",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=381.517727, decode_start=1.467190, mixed=3.061194, prefill=2.675399",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=381.517727, decode_start=1.467190, mixed=3.061194, prefill=2.675399",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,sglang,0.5.6.post2,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.6.post2"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=423.915612, decode_start=1.623932, mixed=3.421700, prefill=2.720985",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,sglang,0.5.9,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=404.051360, decode_start=1.547672, mixed=3.142785, prefill=2.629607",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,trtllm,1.2.0rc5,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.2.0rc5"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=391.373459, decode_start=1.461419, mixed=3.215716, prefill=2.694204",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=386.913245, decode_start=1.446733, mixed=3.192576, prefill=2.673207",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=386.913245, decode_start=1.446733, mixed=3.192576, prefill=2.673207",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=385.892166, decode_start=1.438595, mixed=3.180997, prefill=2.674875",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,h100_sxm,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""h100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=385.892166, decode_start=1.438595, mixed=3.180997, prefill=2.674875",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
