HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,a100_sxm,vllm,0.14.0,disagg,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=36, HW_INCOMPATIBLE=80; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M2.7"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=36, HW_INCOMPATIBLE=80",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,a100_sxm,vllm,0.22.0,agg,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=36, HW_INCOMPATIBLE=80; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M2.7"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=36, HW_INCOMPATIBLE=80",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M2.7,MiniMaxM2ForCausalLM,a100_sxm,vllm,0.22.0,disagg,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=36, HW_INCOMPATIBLE=80; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M2.7"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=36, HW_INCOMPATIBLE=80",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,sglang,0.5.10,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,220,55,"HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,sglang,0.5.10,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,220,55,"HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,sglang,0.5.12,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",,220,55,"HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,sglang,0.5.12,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",,220,55,"HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,sglang,0.5.9,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,220,55,"HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,sglang,0.5.9,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55; raw probes=220; topologies=55; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,220,55,"HW_INCOMPATIBLE=165, PERF_DATA_MISSING=55",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,trtllm,1.0.0,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""trtllm"" --backend-version ""1.0.0"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,trtllm,1.0.0,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""trtllm"" --backend-version ""1.0.0"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,trtllm,1.3.0rc15,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,trtllm,1.3.0rc15,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,vllm,0.14.0,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,vllm,0.14.0,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,vllm,0.22.0,agg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
MiniMaxAI/MiniMax-M3,MiniMaxM3ForCausalLM,a100_sxm,vllm,0.22.0,disagg,FAIL,"Strict-native op-level FPE probes: HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: missing system flops: quant mode 'fp8' needs 'fp8_tc_flops', which this system's YAML does not define (or defines as a non-positive placeholder): either the platform does not support Fp8 compute and the quant mode cannot be modeled on it, or the system YAML is missing the entry.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""MiniMaxAI/MiniMax-M3"" --system ""a100_sxm"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",,116,29,"HW_INCOMPATIBLE=87, PERF_DATA_MISSING=29",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,sglang,0.5.10,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=693.877429, decode_start=2.447954, mixed=4.822490, prefill=3.663140",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,sglang,0.5.10,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=693.877429, decode_start=2.447954, mixed=4.822490, prefill=3.663140",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,sglang,0.5.12,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=693.877429, decode_start=2.447954, mixed=4.822490, prefill=3.663140",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,sglang,0.5.12,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=693.877429, decode_start=2.447954, mixed=4.822490, prefill=3.663140",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,sglang,0.5.9,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=671.134239, decode_start=2.350745, mixed=4.647556, prefill=3.601233",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,sglang,0.5.9,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,24,6,"PASS=12, SDK_UNREPRESENTABLE=12","decode_end=671.134239, decode_start=2.350745, mixed=4.647556, prefill=3.601233",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,trtllm,1.0.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""trtllm"" --backend-version ""1.0.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=598.675507, decode_start=2.237070, mixed=4.222149, prefill=3.534771",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-0.6B,Qwen3ForCausalLM,a100_sxm,trtllm,1.0.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-0.6B"" --system ""a100_sxm"" --backend ""trtllm"" --backend-version ""1.0.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=598.675507, decode_start=2.237070, mixed=4.222149, prefill=3.534771",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
